Time Stamp,Confirmed,Recovered,Deaths,Samples Tested
2020-07-03T14:20:47.539573+05:30,22393,10123,274,101523
2020-07-03T14:21:22.491915+05:30,22394,10123,274,101525
2020-07-03T14:21:58.180045+05:30,22396,10123,274,101528
2020-07-03T14:22:33.363356+05:30,22399,10123,274,101532
2020-07-03T14:23:08.227414+05:30,22401,10123,274,101536
2020-07-03T14:23:43.194907+05:30,22404,10123,274,101540
2020-07-03T14:24:17.951887+05:30,22407,10123,274,101545
2020-07-03T14:24:52.542423+05:30,22410,10123,275,101548
2020-07-03T14:25:27.496959+05:30,22413,10123,275,101551
2020-07-03T14:26:02.305327+05:30,22415,10123,275,101554
2020-07-03T14:26:37.138770+05:30,22420,10123,275,101559
2020-07-03T14:27:12.141639+05:30,22423,10123,275,101562
2020-07-03T14:27:47.557350+05:30,22426,10123,275,101565
2020-07-03T14:28:22.429194+05:30,22429,10123,275,101568
2020-07-03T14:28:57.388389+05:30,22430,10123,275,101569
2020-07-03T14:29:32.298216+05:30,22434,10123,275,101573
2020-07-03T14:30:07.346703+05:30,22436,10123,275,101576
2020-07-03T14:30:42.592508+05:30,22438,10123,275,101580
2020-07-03T14:31:17.302084+05:30,22439,10123,275,101582
2020-07-03T14:31:52.492399+05:30,22441,10123,275,101586
2020-07-03T14:32:27.610701+05:30,22442,10123,275,101587
2020-07-03T14:33:02.528513+05:30,22444,10123,275,101589
2020-07-03T14:33:38.030604+05:30,22446,10123,275,101591
2020-07-03T14:34:12.794881+05:30,22448,10123,275,101594
2020-07-03T14:34:47.922080+05:30,22448,10123,275,101596
2020-07-03T14:35:23.299979+05:30,22449,10123,275,101597
2020-07-03T14:35:58.897209+05:30,22452,10123,275,101600
2020-07-03T14:36:34.310771+05:30,22453,10123,275,101602
2020-07-03T14:37:09.193000+05:30,22456,10123,275,101605
2020-07-03T14:37:44.332844+05:30,22458,10123,275,101607
2020-07-03T14:38:19.441226+05:30,22459,10123,275,101609
2020-07-03T14:38:54.821060+05:30,22463,10123,275,101613
2020-07-03T14:39:30.180636+05:30,22465,10123,275,101617
2020-07-03T14:40:06.620773+05:30,22471,10123,275,101623
2020-07-03T14:40:42.516134+05:30,22471,10123,275,101623
2020-07-03T14:41:17.696608+05:30,22475,10123,275,101628
2020-07-03T14:41:52.746086+05:30,22478,10123,275,101631
2020-07-03T14:42:27.437846+05:30,22478,10123,275,101631
2020-07-03T14:43:02.477021+05:30,22479,10123,275,101632
2020-07-03T14:43:37.443254+05:30,22479,10123,275,101632
2020-07-03T14:44:12.456576+05:30,22480,10123,275,101635
2020-07-03T14:44:47.108091+05:30,22482,10123,275,101637
2020-07-03T14:45:22.967645+05:30,22483,10123,275,101639
2020-07-03T14:45:58.030893+05:30,22484,10123,275,101640
2020-07-03T14:46:33.282071+05:30,22485,10123,275,101642
2020-07-03T14:47:08.362784+05:30,22486,10123,275,101644
2020-07-03T14:47:43.612507+05:30,22489,10123,275,101647
2020-07-03T14:48:18.861465+05:30,22491,10123,275,101650
2020-07-03T14:48:54.014548+05:30,22492,10123,275,101652
2020-07-03T14:49:28.913177+05:30,22493,10123,275,101655
2020-07-03T14:50:03.982668+05:30,22496,10123,275,101660
2020-07-03T14:50:38.986367+05:30,22499,10123,275,101665
2020-07-03T14:51:14.643583+05:30,22500,10123,275,101668
2020-07-03T14:51:49.377916+05:30,22502,10123,275,101673
2020-07-03T14:52:24.308339+05:30,22503,10123,275,101677
2020-07-03T14:52:59.015505+05:30,22505,10123,275,101680
2020-07-03T14:53:33.967080+05:30,22507,10123,275,101683
2020-07-03T14:54:08.915873+05:30,22508,10123,275,101689
2020-07-03T14:54:43.952437+05:30,22509,10123,275,101695
2020-07-03T14:55:18.547673+05:30,22509,10123,275,101698
2020-07-03T14:55:53.695012+05:30,22512,10123,275,101704
2020-07-03T14:56:28.754675+05:30,22512,10123,275,101707
2020-07-03T14:57:03.794335+05:30,22512,10123,275,101711
2020-07-03T14:57:38.745815+05:30,22515,10123,276,101717
2020-07-03T14:58:13.741696+05:30,22520,10123,276,101726
2020-07-03T14:58:48.610811+05:30,22520,10123,276,101730
2020-07-03T14:59:23.455066+05:30,22524,10123,276,101738
2020-07-03T14:59:58.361415+05:30,22528,10123,276,101746
2020-07-03T15:00:33.062647+05:30,22528,10123,276,101747
2020-07-03T15:01:07.746597+05:30,22531,10123,276,101751
2020-07-03T15:01:42.887013+05:30,22531,10123,276,101752
2020-07-03T15:02:17.999203+05:30,22532,10123,276,101756
2020-07-03T15:02:53.181354+05:30,22534,10123,276,101760
2020-07-03T15:03:28.317462+05:30,22534,10123,276,101762
2020-07-03T15:04:02.971280+05:30,22536,10123,276,101766
2020-07-03T15:04:38.084972+05:30,22537,10123,276,101768
2020-07-03T15:05:13.120871+05:30,22538,10123,276,101773
2020-07-03T15:05:48.333851+05:30,22538,10123,276,101776
2020-07-03T15:06:23.272560+05:30,22540,10123,276,101781
2020-07-03T15:06:58.202863+05:30,22542,10123,276,101786
2020-07-03T15:07:33.662439+05:30,22544,10123,276,101792
2020-07-03T15:08:08.228017+05:30,22547,10123,276,101795
2020-07-03T15:08:43.708912+05:30,22552,10123,276,101800
2020-07-03T15:09:18.625998+05:30,22555,10123,276,101805
2020-07-03T15:09:53.301890+05:30,22555,10123,276,101808
2020-07-03T15:10:28.260373+05:30,22559,10123,276,101813
2020-07-03T15:11:03.177211+05:30,22561,10123,276,101815
2020-07-03T15:11:38.089437+05:30,22563,10123,276,101819
2020-07-03T15:12:12.809631+05:30,22568,10123,276,101826
2020-07-03T15:12:48.103560+05:30,22569,10123,276,101831
2020-07-03T15:13:22.853583+05:30,22570,10123,276,101833
2020-07-03T15:13:57.938863+05:30,22570,10123,276,101836
2020-07-03T15:14:33.654758+05:30,22572,10123,276,101841
2020-07-03T15:15:09.011148+05:30,22572,10123,276,101844
2020-07-03T15:15:44.375473+05:30,22574,10123,276,101850
2020-07-03T15:16:19.674868+05:30,22577,10123,276,101858
2020-07-03T15:16:54.764787+05:30,22578,10123,276,101860
2020-07-03T15:17:29.864174+05:30,22581,10123,276,101865
2020-07-03T15:18:04.851465+05:30,22584,10123,276,101872
2020-07-03T15:18:40.229226+05:30,22585,10123,276,101879
2020-07-03T15:19:15.395070+05:30,22588,10123,276,101883
2020-07-03T15:19:50.403691+05:30,22588,10123,276,101885
2020-07-03T15:20:25.868555+05:30,22589,10123,276,101888
2020-07-03T15:21:01.422309+05:30,22592,10123,276,101896
2020-07-03T15:21:36.887559+05:30,22593,10123,276,101900
2020-07-03T15:22:11.796576+05:30,22595,10123,276,101905
2020-07-03T15:22:46.495757+05:30,22597,10123,276,101912
2020-07-03T15:23:21.396921+05:30,22602,10123,276,101923
2020-07-03T15:23:58.960695+05:30,22607,10123,276,101934
2020-07-03T15:24:34.004015+05:30,22608,10123,276,101941
2020-07-03T15:25:09.221639+05:30,22613,10123,276,101952
2020-07-03T15:25:44.134901+05:30,22614,10123,276,101957
2020-07-03T15:26:19.493713+05:30,22616,10123,276,101962
2020-07-03T15:26:54.594455+05:30,22619,10123,276,101969
2020-07-03T15:27:29.472071+05:30,22625,10123,276,101977
2020-07-03T15:28:04.478201+05:30,22627,10123,276,101982
2020-07-03T15:28:39.260366+05:30,22631,10123,276,101990
2020-07-03T15:29:14.296525+05:30,22636,10123,276,102000
2020-07-03T15:29:49.142207+05:30,22636,10123,276,102003
2020-07-03T15:30:24.302329+05:30,22638,10123,276,102009
2020-07-03T15:30:59.217892+05:30,22640,10123,276,102014
2020-07-03T15:31:34.199723+05:30,22640,10123,276,102020
2020-07-03T15:37:10.822517+05:30,22651,10123,276,102058
2020-07-03T15:37:46.179338+05:30,22653,10123,276,102064
2020-07-03T15:38:21.141066+05:30,22653,10123,276,102071
2020-07-03T15:38:56.285239+05:30,22656,10123,276,102083
2020-07-03T15:39:31.507365+05:30,22656,10123,276,102089
2020-07-03T15:40:06.209692+05:30,22660,10123,276,102096
2020-07-03T15:40:40.848256+05:30,22661,10123,276,102105
2020-07-03T15:41:15.953438+05:30,22665,10123,276,102114
2020-07-03T15:41:50.810661+05:30,22665,10123,276,102117
2020-07-03T15:42:26.138810+05:30,22667,10124,276,102125
2020-07-03T15:43:02.006065+05:30,22670,10124,276,102134
2020-07-03T15:43:36.670527+05:30,22672,10124,276,102144
2020-07-03T15:44:11.313588+05:30,22676,10124,276,102153
2020-07-03T15:44:46.351013+05:30,22678,10124,276,102161
2020-07-03T15:45:21.036466+05:30,22683,10124,276,102173
2020-07-03T15:45:55.891852+05:30,22685,10124,276,102179
2020-07-03T15:46:31.070124+05:30,22687,10124,276,102183
2020-07-03T15:47:06.073437+05:30,22691,10124,276,102192
2020-07-03T15:47:41.087248+05:30,22693,10124,276,102201
2020-07-03T15:48:16.081733+05:30,22697,10124,276,102213
2020-07-03T15:48:51.456772+05:30,22701,10124,276,102222
2020-07-03T15:49:26.379179+05:30,22702,10124,276,102230
2020-07-03T15:50:01.449061+05:30,22702,10124,276,102235
2020-07-03T15:50:36.691514+05:30,22707,10124,276,102246
2020-07-03T15:51:11.830184+05:30,22710,10124,276,102252
2020-07-03T15:51:46.733550+05:30,22712,10124,276,102260
2020-07-03T15:52:21.821550+05:30,22713,10124,276,102268
2020-07-03T15:53:07.967457+05:30,22718,10124,276,102281
2020-07-03T15:53:42.989329+05:30,22719,10124,276,102287
2020-07-03T15:54:18.261090+05:30,22721,10124,276,102297
2020-07-03T15:54:53.538304+05:30,22723,10124,276,102306
2020-07-03T15:55:28.397347+05:30,22724,10124,276,102311
2020-07-03T15:56:03.940298+05:30,22726,10124,276,102317
2020-07-03T15:56:38.721435+05:30,22729,10124,276,102325
2020-07-03T15:57:13.807818+05:30,22732,10124,276,102335
2020-07-03T15:57:48.676228+05:30,22734,10124,276,102342
2020-07-03T15:58:23.733814+05:30,22736,10124,276,102350
2020-07-03T15:58:58.788648+05:30,22739,10124,276,102356
2020-07-03T15:59:33.285588+05:30,22742,10124,276,102366
2020-07-03T16:00:08.323831+05:30,22744,10124,276,102373
2020-07-03T16:00:43.393135+05:30,22746,10124,276,102380
2020-07-03T16:01:18.569568+05:30,22747,10124,276,102385
2020-07-03T16:01:53.483778+05:30,22751,10125,276,102393
2020-07-03T16:02:28.435502+05:30,22753,10127,276,102398
2020-07-03T16:03:03.137660+05:30,22756,10128,276,102403
2020-07-03T16:03:38.002313+05:30,22758,10129,276,102407
2020-07-03T16:04:13.026885+05:30,22762,10129,276,102412
2020-07-03T16:05:01.778517+05:30,22763,10129,276,102416
2020-07-03T16:05:36.691211+05:30,22769,10129,276,102422
2020-07-03T16:06:11.380490+05:30,22773,10129,276,102428
2020-07-03T16:06:46.776580+05:30,22777,10129,276,102434
2020-07-03T16:07:22.020861+05:30,22777,10129,276,102439
2020-07-03T16:07:57.069258+05:30,22778,10129,276,102443
2020-07-03T16:08:31.853710+05:30,22781,10129,276,102448
2020-07-03T16:09:06.486587+05:30,22781,10129,276,102455
2020-07-03T16:09:41.778233+05:30,22783,10129,276,102462
2020-07-03T16:10:16.579279+05:30,22784,10129,276,102466
2020-07-03T16:10:52.198289+05:30,22788,10129,276,102474
2020-07-03T16:11:27.336316+05:30,22789,10129,276,102478
2020-07-03T16:12:02.441947+05:30,22792,10129,276,102486
2020-07-03T16:12:38.198413+05:30,22795,10129,276,102493
2020-07-03T16:13:12.755265+05:30,22796,10129,276,102495
2020-07-03T16:13:47.459111+05:30,22796,10129,276,102496
2020-07-03T16:14:22.636529+05:30,22800,10129,276,102502
2020-07-03T16:14:57.745242+05:30,22802,10129,276,102505
2020-07-03T16:15:32.721978+05:30,22806,10129,276,102513
2020-07-03T16:16:07.781692+05:30,22811,10129,276,102521
2020-07-03T16:16:42.484795+05:30,22813,10129,276,102527
2020-07-03T16:17:17.519665+05:30,22818,10129,276,102539
2020-07-03T16:17:52.501406+05:30,22821,10129,276,102544
2020-07-03T16:18:28.095763+05:30,22825,10129,276,102553
2020-07-03T16:19:03.335495+05:30,22829,10129,276,102561
2020-07-03T16:19:38.207861+05:30,22835,10129,276,102571
2020-07-03T16:20:13.776240+05:30,22839,10129,276,102580
2020-07-03T16:20:48.523471+05:30,22840,10129,276,102584
2020-07-03T16:21:42.755587+05:30,22845,10129,276,102597
2020-07-03T16:22:17.920718+05:30,22846,10129,276,102602
2020-07-03T16:22:52.879060+05:30,22847,10129,276,102607
2020-07-03T16:23:27.549921+05:30,22849,10129,276,102615
2020-07-03T16:24:02.344446+05:30,22854,10129,276,102626
2020-07-03T16:24:37.655716+05:30,22858,10129,276,102638
2020-07-03T16:25:12.807068+05:30,22861,10129,276,102648
2020-07-03T16:25:47.893997+05:30,22862,10129,276,102653
2020-07-03T16:26:23.185101+05:30,22864,10129,276,102659
2020-07-03T16:26:58.194259+05:30,22867,10129,276,102665
2020-07-03T16:27:33.001423+05:30,22872,10129,276,102676
2020-07-03T16:28:07.859009+05:30,22876,10129,276,102682
2020-07-03T16:28:42.902467+05:30,22879,10129,276,102689
2020-07-03T16:29:17.686084+05:30,22883,10129,276,102696
2020-07-03T16:29:52.503420+05:30,22888,10129,276,102707
2020-07-03T16:30:27.855501+05:30,22890,10129,276,102714
2020-07-03T16:31:02.563497+05:30,22894,10129,276,102721
2020-07-03T16:31:37.396047+05:30,22898,10129,276,102729
2020-07-03T16:32:12.384552+05:30,22898,10129,276,102733
2020-07-03T16:32:47.075315+05:30,22901,10129,276,102738
2020-07-03T16:33:21.987181+05:30,22901,10129,276,102744
2020-07-03T16:33:56.873871+05:30,22905,10129,276,102749
2020-07-03T16:34:31.585984+05:30,22913,10129,276,102761
2020-07-03T16:35:06.962923+05:30,22917,10129,276,102767
2020-07-03T16:35:41.589092+05:30,22919,10129,276,102773
2020-07-03T16:36:16.977769+05:30,22922,10129,276,102780
2020-07-03T16:36:51.667196+05:30,22924,10129,276,102786
2020-07-03T16:37:26.663680+05:30,22926,10129,276,102794
2020-07-03T16:38:01.469301+05:30,22928,10129,276,102801
2020-07-03T16:38:36.664517+05:30,22932,10129,276,102808
2020-07-03T16:39:11.390629+05:30,22935,10129,276,102815
2020-07-03T16:39:46.267902+05:30,22940,10129,276,102824
2020-07-03T16:40:21.432161+05:30,22941,10129,276,102827
2020-07-03T16:40:56.548430+05:30,22947,10129,276,102838
2020-07-03T16:41:31.640990+05:30,22952,10129,276,102847
2020-07-03T16:42:07.804388+05:30,22953,10129,276,102855
2020-07-03T16:42:42.823863+05:30,22957,10129,276,102865
2020-07-03T16:43:17.956858+05:30,22959,10129,276,102871
2020-07-03T16:43:53.288979+05:30,22964,10129,276,102883
2020-07-03T16:44:28.545054+05:30,22969,10129,276,102894
2020-07-03T16:45:04.011586+05:30,22971,10129,276,102903
2020-07-03T16:45:38.978863+05:30,22972,10129,276,102909
2020-07-03T16:46:14.241222+05:30,22975,10129,276,102917
2020-07-03T16:46:49.340999+05:30,22979,10129,276,102923
2020-07-03T16:47:24.599598+05:30,22980,10129,276,102929
2020-07-03T16:48:00.004264+05:30,22981,10129,276,102933
2020-07-03T16:48:34.867892+05:30,22984,10129,276,102940
2020-07-03T16:49:09.627618+05:30,22986,10129,276,102946
2020-07-03T16:49:44.654483+05:30,22989,10129,276,102954
2020-07-03T16:50:19.651116+05:30,22993,10129,276,102965
2020-07-03T16:50:54.457838+05:30,22996,10129,276,102974
2020-07-03T16:51:29.526961+05:30,22999,10129,276,102982
2020-07-03T16:52:04.561016+05:30,23005,10129,276,102993
2020-07-03T16:52:39.658220+05:30,23007,10129,276,102998
2020-07-03T16:53:15.114113+05:30,23012,10129,276,103010
2020-07-03T16:53:50.402161+05:30,23016,10129,276,103019
2020-07-03T16:54:25.136975+05:30,23019,10129,276,103026
2020-07-03T16:55:00.042270+05:30,23019,10129,276,103033
2020-07-03T16:55:44.837012+05:30,23022,10129,276,103045
2020-07-03T16:56:19.799096+05:30,23025,10129,276,103053
2020-07-03T16:56:54.828366+05:30,23027,10129,276,103060
2020-07-03T16:57:29.952600+05:30,23033,10129,276,103072
2020-07-03T16:58:05.004754+05:30,23035,10129,276,103078
2020-07-03T16:58:40.238941+05:30,23040,10129,276,103089
2020-07-03T16:59:15.144965+05:30,23043,10129,276,103098
2020-07-03T16:59:50.661140+05:30,23046,10129,276,103104
2020-07-03T17:00:25.348070+05:30,23048,10129,276,103111
2020-07-03T17:01:00.506391+05:30,23054,10130,276,103124
2020-07-03T17:01:50.108797+05:30,23057,10131,276,103138
2020-07-03T17:02:25.486381+05:30,23061,10132,276,103148
2020-07-03T17:03:00.579798+05:30,23064,10132,276,103156
2020-07-03T17:03:35.203816+05:30,23071,10132,276,103170
2020-07-03T17:04:10.502248+05:30,23077,10133,276,103180
2020-07-03T17:04:45.638156+05:30,23081,10133,276,103190
2020-07-03T17:05:20.740789+05:30,23087,10133,276,103201
2020-07-03T17:05:56.444328+05:30,23090,10134,276,103208
2020-07-03T17:06:31.603566+05:30,23093,10135,276,103217
2020-07-03T17:07:07.217163+05:30,23097,10135,276,103227
2020-07-03T17:07:42.200461+05:30,23105,10136,276,103242
2020-07-03T17:08:17.134115+05:30,23110,10137,276,103253
2020-07-03T17:08:51.952706+05:30,23114,10137,276,103261
2020-07-03T17:09:27.006467+05:30,23118,10138,276,103270
2020-07-03T17:10:01.901305+05:30,23122,10139,276,103278
2020-07-03T17:10:36.756867+05:30,23125,10139,276,103287
2020-07-03T17:11:11.857152+05:30,23128,10140,276,103294
2020-07-03T17:11:46.879833+05:30,23138,10141,276,103306
2020-07-03T17:12:21.939118+05:30,23139,10141,276,103311
2020-07-03T17:12:56.500609+05:30,23145,10142,276,103323
2020-07-03T17:13:31.548485+05:30,23150,10144,276,103331
2020-07-03T17:14:06.309163+05:30,23154,10145,276,103339
2020-07-03T17:14:41.573897+05:30,23159,10145,276,103347
2020-07-03T17:15:16.758962+05:30,23162,10145,276,103352
2020-07-03T17:15:52.040355+05:30,23165,10146,276,103359
2020-07-03T17:16:26.937430+05:30,23168,10146,276,103366
2020-07-03T17:17:01.720335+05:30,23174,10146,276,103379
2020-07-03T17:17:37.395185+05:30,23179,10146,276,103388
2020-07-03T17:18:12.291793+05:30,23183,10146,276,103398
2020-07-03T17:18:47.081274+05:30,23188,10146,276,103406
2020-07-03T17:19:22.133833+05:30,23190,10146,276,103412
2020-07-03T17:19:57.432677+05:30,23197,10146,276,103422
2020-07-03T17:20:32.493405+05:30,23202,10146,276,103432
2020-07-03T17:21:07.468234+05:30,23206,10146,276,103443
2020-07-03T17:21:42.374379+05:30,23210,10146,276,103452
2020-07-03T17:22:17.326114+05:30,23214,10147,276,103461
2020-07-03T17:22:52.240163+05:30,23218,10148,276,103471
2020-07-03T17:23:27.743682+05:30,23220,10148,276,103480
2020-07-03T17:24:03.036172+05:30,23223,10148,276,103488
2020-07-03T17:24:37.859676+05:30,23225,10148,276,103494
2020-07-03T17:25:12.769382+05:30,23228,10148,276,103502
2020-07-03T17:25:47.580999+05:30,23229,10148,276,103507
2020-07-03T17:26:24.361996+05:30,23231,10148,276,103513
2020-07-03T17:26:59.283970+05:30,23234,10148,276,103520
2020-07-03T17:27:34.109912+05:30,23237,10148,276,103527
2020-07-03T17:28:09.177568+05:30,23239,10149,276,103535
2020-07-03T17:28:43.935284+05:30,23241,10150,276,103539
2020-07-03T17:29:19.324383+05:30,23243,10151,276,103546
2020-07-03T17:29:54.510064+05:30,23244,10151,276,103553
2020-07-03T17:30:29.220632+05:30,23245,10151,276,103559
2020-07-03T17:31:03.894178+05:30,23247,10151,276,103566
2020-07-03T17:31:38.626712+05:30,23248,10152,276,103571
2020-07-03T17:32:13.768780+05:30,23249,10152,276,103577
2020-07-03T17:32:48.530245+05:30,23251,10152,276,103582
2020-07-03T17:33:24.039488+05:30,23255,10152,276,103590
2020-07-03T17:33:59.105585+05:30,23255,10152,276,103595
2020-07-03T17:34:33.750037+05:30,23258,10152,276,103603
2020-07-03T17:35:10.456467+05:30,23263,10152,276,103611
2020-07-03T17:35:46.224268+05:30,23265,10152,276,103620
2020-07-03T17:36:21.642113+05:30,23267,10152,276,103625
2020-07-03T17:36:56.749135+05:30,23270,10152,276,103635
2020-07-03T17:37:31.562779+05:30,23275,10152,276,103646
2020-07-03T17:38:06.899591+05:30,23277,10152,276,103649
2020-07-03T17:38:42.016861+05:30,23279,10153,276,103654
2020-07-03T17:39:17.371801+05:30,23282,10153,276,103658
2020-07-03T17:39:52.428015+05:30,23286,10153,276,103664
2020-07-03T17:40:27.462306+05:30,23290,10153,276,103670
2020-07-03T17:41:03.052798+05:30,23295,10155,276,103676
2020-07-03T17:41:38.124338+05:30,23299,10155,276,103682
2020-07-03T17:42:13.241944+05:30,23303,10155,276,103689
2020-07-03T17:42:48.314549+05:30,23307,10156,276,103698
2020-07-03T17:43:23.155469+05:30,23309,10156,276,103701
2020-07-03T17:43:58.880535+05:30,23312,10156,276,103707
2020-07-03T17:44:34.025978+05:30,23312,10156,276,103712
2020-07-03T17:45:09.095471+05:30,23314,10157,276,103720
2020-07-03T17:45:44.306807+05:30,23317,10157,276,103726
2020-07-03T17:46:19.655396+05:30,23322,10158,276,103737
2020-07-03T17:46:55.495769+05:30,23324,10160,276,103743
2020-07-03T17:47:30.624975+05:30,23326,10160,276,103749
2020-07-03T17:48:05.534339+05:30,23327,10160,276,103757
2020-07-03T17:48:40.628121+05:30,23329,10160,276,103764
2020-07-03T17:49:15.966118+05:30,23333,10161,276,103773
2020-07-03T17:49:51.007501+05:30,23334,10161,276,103778
2020-07-03T17:50:26.108760+05:30,23339,10162,276,103788
2020-07-03T17:51:01.104375+05:30,23341,10162,276,103796
2020-07-03T17:51:36.300715+05:30,23344,10164,276,103805
2020-07-03T17:52:11.422678+05:30,23346,10166,276,103813
2020-07-03T17:52:46.754264+05:30,23347,10168,276,103816
2020-07-03T17:53:22.354221+05:30,23351,10169,276,103827
2020-07-03T17:53:57.406658+05:30,23352,10170,276,103834
2020-07-03T17:54:32.516419+05:30,23352,10170,276,103840
2020-07-03T17:55:07.491050+05:30,23354,10171,276,103844
2020-07-03T17:55:42.659716+05:30,23359,10171,276,103856
2020-07-03T17:56:17.517878+05:30,23360,10172,276,103863
2020-07-03T17:56:52.463344+05:30,23363,10173,276,103873
2020-07-03T17:57:27.121326+05:30,23366,10173,276,103882
2020-07-03T17:58:01.952630+05:30,23367,10174,276,103889
2020-07-03T17:58:36.936001+05:30,23369,10175,276,103894
2020-07-03T17:59:11.709031+05:30,23371,10175,276,103901
2020-07-03T17:59:46.732541+05:30,23375,10176,276,103910
2020-07-03T18:00:21.416029+05:30,23380,10177,276,103920
2020-07-03T18:00:56.194127+05:30,23385,10178,276,103927
2020-07-03T18:01:31.446575+05:30,23385,10179,276,103929
2020-07-03T18:02:06.244197+05:30,23387,10179,276,103932
2020-07-03T18:02:41.128754+05:30,23390,10181,276,103936
2020-07-03T18:03:17.206155+05:30,23391,10182,276,103939
2020-07-03T18:03:51.976137+05:30,23392,10182,276,103943
2020-07-03T18:04:27.856316+05:30,23395,10182,276,103948
2020-07-03T18:05:02.747826+05:30,23398,10182,276,103953
2020-07-03T18:05:38.112915+05:30,23401,10184,276,103957
2020-07-03T18:06:13.452343+05:30,23404,10184,276,103963
2020-07-03T18:06:48.538408+05:30,23407,10184,276,103967
2020-07-03T18:07:23.667677+05:30,23410,10184,276,103970
2020-07-03T18:07:58.857718+05:30,23414,10185,276,103976
2020-07-03T18:08:34.262080+05:30,23415,10185,276,103981
2020-07-03T18:09:09.370952+05:30,23416,10186,276,103984
2020-07-03T18:09:44.326703+05:30,23418,10188,276,103988
2020-07-03T18:10:20.296265+05:30,23423,10188,276,103996
2020-07-03T18:10:55.557420+05:30,23424,10188,276,103999
2020-07-03T18:11:30.564234+05:30,23425,10188,276,104002
2020-07-03T18:12:05.667051+05:30,23427,10188,276,104006
2020-07-03T18:12:40.807811+05:30,23429,10188,276,104009
2020-07-03T18:13:15.660889+05:30,23431,10188,276,104011
2020-07-03T18:13:50.698602+05:30,23436,10188,276,104017
2020-07-03T18:14:25.874206+05:30,23438,10188,276,104022
2020-07-03T18:15:01.077389+05:30,23439,10188,276,104025
2020-07-03T18:15:36.359635+05:30,23443,10189,276,104032
2020-07-03T18:16:12.314417+05:30,23443,10189,276,104035
2020-07-03T18:16:47.401633+05:30,23449,10189,276,104047
2020-07-03T18:17:22.540466+05:30,23450,10189,276,104052
2020-07-03T18:17:57.567298+05:30,23453,10189,276,104059
2020-07-03T18:18:32.669548+05:30,23454,10189,276,104065
2020-07-03T18:19:21.005986+05:30,23456,10189,276,104074
2020-07-03T18:19:56.158235+05:30,23456,10189,276,104077
2020-07-03T18:20:31.176775+05:30,23459,10189,276,104083
2020-07-03T18:21:06.271503+05:30,23463,10189,276,104091
2020-07-03T18:21:40.880396+05:30,23464,10189,276,104095
2020-07-03T18:22:16.483881+05:30,23467,10189,276,104103
2020-07-03T18:22:52.107885+05:30,23469,10189,276,104109
2020-07-03T18:23:27.169811+05:30,23472,10190,276,104118
2020-07-03T18:24:02.125585+05:30,23474,10190,276,104122
2020-07-03T18:24:37.844511+05:30,23475,10190,276,104126
2020-07-03T18:25:12.888139+05:30,23477,10190,276,104129
2020-07-03T18:25:48.567048+05:30,23478,10190,276,104134
2020-07-03T18:26:23.606002+05:30,23481,10190,276,104141
2020-07-03T18:26:58.412137+05:30,23482,10190,276,104148
2020-07-03T18:27:33.536896+05:30,23483,10190,276,104153
2020-07-03T18:28:09.022551+05:30,23487,10190,276,104162
2020-07-03T18:28:43.882703+05:30,23489,10191,276,104167
2020-07-03T18:29:18.987429+05:30,23492,10191,276,104173
2020-07-03T18:29:54.310753+05:30,23496,10191,276,104182
2020-07-03T18:30:29.105376+05:30,23498,10191,276,104189
2020-07-03T18:31:04.213137+05:30,23505,10191,276,104203
2020-07-03T18:31:39.560135+05:30,23505,10191,276,104209
2020-07-03T18:32:14.375671+05:30,23507,10191,276,104217
2020-07-03T18:32:49.185279+05:30,23510,10191,276,104223
2020-07-03T18:33:23.889291+05:30,23512,10191,276,104231
2020-07-03T18:33:59.265855+05:30,23514,10191,276,104239
2020-07-03T18:34:34.003411+05:30,23516,10191,276,104244
2020-07-03T18:35:08.950570+05:30,23517,10192,276,104248
2020-07-03T18:35:43.745485+05:30,23519,10192,276,104256
2020-07-03T18:36:18.447745+05:30,23519,10192,276,104261
2020-07-03T18:36:53.284578+05:30,23520,10192,276,104267
2020-07-03T18:37:27.901726+05:30,23522,10192,276,104275
2020-07-03T18:38:02.681380+05:30,23523,10193,276,104281
2020-07-03T18:38:37.856310+05:30,23524,10193,276,104285
2020-07-03T18:39:13.038878+05:30,23525,10194,276,104292
2020-07-03T18:39:49.397973+05:30,23525,10194,276,104299
2020-07-03T18:40:24.641179+05:30,23526,10194,276,104305
2020-07-03T18:40:59.647692+05:30,23526,10194,276,104310
2020-07-03T18:41:34.650252+05:30,23529,10194,276,104319
2020-07-03T18:42:09.485625+05:30,23530,10194,276,104325
2020-07-03T18:42:44.631050+05:30,23533,10194,276,104334
2020-07-03T18:43:19.625171+05:30,23535,10194,276,104341
2020-07-03T18:43:55.054174+05:30,23535,10194,276,104346
2020-07-03T18:44:30.013492+05:30,23537,10195,276,104353
2020-07-03T18:45:05.016382+05:30,23539,10195,276,104362
2020-07-03T18:45:40.464814+05:30,23540,10195,276,104367
2020-07-03T18:46:15.321458+05:30,23542,10195,276,104373
2020-07-03T18:46:50.408835+05:30,23544,10195,276,104382
2020-07-03T18:47:25.293163+05:30,23546,10195,276,104387
2020-07-03T18:48:00.217574+05:30,23546,10195,276,104392
2020-07-03T18:48:35.059459+05:30,23547,10195,276,104396
2020-07-03T18:49:10.024240+05:30,23549,10195,276,104403
2020-07-03T18:49:44.862653+05:30,23553,10195,276,104408
